id,timestamp,sensor_value,timestamp_hour,rolling_mean_1h,zone,z_score
SNS-20250904-3000077,2025-09-04T04:00:00Z,296.16,4,302.88,zone3,1.85
SNS-20250904-4000077,2025-09-04T04:00:00Z,775.22,4,772.31,zone4,-0.31
SNS-20250904-1000078,2025-09-04T05:00:00Z,153.37,5,155.23,zone1,0.22
SNS-20250904-2000078,2025-09-04T05:00:00Z,76.43,5,76.8,zone2,-0.45
SNS-20250904-3000078,2025-09-04T05:00:00Z,227.74,5,222.86,zone3,-0.89
SNS-20250904-4000078,2025-09-04T05:00:00Z,1914.02,5,1913.74,zone4,13.93
SNS-20250904-1000079,2025-09-04T06:00:00Z,141.9,6,145.73,zone1,-0.54
SNS-20250904-2000079,2025-09-04T06:00:00Z,75.3,6,70.48,zone2,-0.59
SNS-20250904-3000079,2025-09-04T06:00:00Z,224.65,6,222.25,zone3,-1.01
SNS-20250904-4000079,2025-09-04T06:00:00Z,885.02,6,889.94,zone4,1.06
SNS-20250904-1000080,2025-09-04T07:00:00Z,151.9,7,157.3,zone1,0.13
SNS-20250904-2000080,2025-09-04T07:00:00Z,84.82,7,80.59,zone2,0.6
SNS-20250904-3000080,2025-09-04T07:00:00Z,214.3,7,223.72,zone3,-1.43
SNS-20250904-4000080,2025-09-04T07:00:00Z,863.61,7,866.53,zone4,0.8
SNS-20250904-1000081,2025-09-04T08:00:00Z,154.33,8,157.71,zone1,0.29
SNS-20250904-2000081,2025-09-04T08:00:00Z,87.24,8,83.58,zone2,0.9
SNS-20250904-3000081,2025-09-04T08:00:00Z,286.27,8,292.79,zone3,1.45
SNS-20250904-4000081,2025-09-04T08:00:00Z,878.21,8,879.26,zone4,0.98
SNS-20250904-1000082,2025-09-04T09:00:00Z,182.78,9,177.88,zone1,2.19
SNS-20250904-2000082,2025-09-04T09:00:00Z,73.56,9,71.38,zone2,-0.8
SNS-20250904-3000082,2025-09-04T09:00:00Z,550.21,9,550.62,zone3,12.01
SNS-20250904-4000082,2025-09-04T09:00:00Z,768.88,9,765.87,zone4,-0.39
SNS-20250904-1000083,2025-09-04T10:00:00Z,150.44,10,149.11,zone1,0.03
SNS-20250904-2000083,2025-09-04T10:00:00Z,82.58,10,87.74,zone2,0.32
SNS-20250904-3000083,2025-09-04T10:00:00Z,267.95,10,270.54,zone3,0.72
SNS-20250904-4000083,2025-09-04T10:00:00Z,836.23,10,842.62,zone4,0.45
SNS-20250904-1000084,2025-09-04T11:00:00Z,136.69,11,140.11,zone1,-0.89
SNS-20250904-2000084,2025-09-04T11:00:00Z,90.69,11,95.28,zone2,1.34
SNS-20250904-3000084,2025-09-04T11:00:00Z,222.01,11,213.68,zone3,-1.12
SNS-20250904-4000084,2025-09-04T11:00:00Z,800.84,11,798.14,zone4,0.01
SNS-20250904-1000085,2025-09-04T12:00:00Z,148.57,12,144.75,zone1,-0.1
SNS-20250904-2000085,2025-09-04T12:00:00Z,67.88,12,66.92,zone2,-1.52
SNS-20250904-3000085,2025-09-04T12:00:00Z,242.52,12,246.09,zone3,-0.3
SNS-20250904-4000085,2025-09-04T12:00:00Z,810.69,12,811.33,zone4,0.13
SNS-20250904-1000086,2025-09-04T13:00:00Z,126.53,13,134.7,zone1,-1.56
SNS-20250904-2000086,2025-09-04T13:00:00Z,81.47,13,90.11,zone2,0.18
SNS-20250904-3000086,2025-09-04T13:00:00Z,291.92,13,298.91,zone3,1.68
SNS-20250904-4000086,2025-09-04T13:00:00Z,881.28,13,876.8,zone4,1.02
SNS-20250904-1000087,2025-09-04T14:00:00Z,187.76,14,178.43,zone1,2.52
SNS-20250904-2000087,2025-09-04T14:00:00Z,91.01,14,97.73,zone2,1.38
SNS-20250904-3000087,2025-09-04T14:00:00Z,265.74,14,267.68,zone3,0.63
SNS-20250904-4000087,2025-09-04T14:00:00Z,881.23,14,886.55,zone4,1.02
SNS-20250904-1000088,2025-09-04T15:00:00Z,190.25,15,196.67,zone1,2.68
SNS-20250904-2000088,2025-09-04T15:00:00Z,72.8,15,80.68,zone2,-0.9
SNS-20250904-3000088,2025-09-04T15:00:00Z,218.6,15,219.19,zone3,-1.26
SNS-20250904-4000088,2025-09-04T15:00:00Z,848.98,15,843.38,zone4,0.61
SNS-20250904-1000089,2025-09-04T16:00:00Z,116.68,16,119.17,zone1,-2.22
SNS-20250904-2000089,2025-09-04T16:00:00Z,82.6,16,88.92,zone2,0.32
SNS-20250904-3000089,2025-09-04T16:00:00Z,263.91,16,266.25,zone3,0.56
SNS-20250904-4000089,2025-09-04T16:00:00Z,902.58,16,910.64,zone4,1.28
SNS-20250904-1000090,2025-09-04T17:00:00Z,147.9,17,150.83,zone1,-0.14
SNS-20250904-2000090,2025-09-04T17:00:00Z,85.02,17,93.85,zone2,0.63
SNS-20250904-3000090,2025-09-04T17:00:00Z,282.04,17,273.14,zone3,1.28
SNS-20250904-4000090,2025-09-04T17:00:00Z,813.33,17,822.8,zone4,0.17
SNS-20250904-1000091,2025-09-04T18:00:00Z,153.75,18,162.92,zone1,0.25
SNS-20250904-2000091,2025-09-04T18:00:00Z,84.87,18,91.43,zone2,0.61
SNS-20250904-3000091,2025-09-04T18:00:00Z,306.68,18,316.68,zone3,2.27
SNS-20250904-4000091,2025-09-04T18:00:00Z,1368.98,18,1377.3,zone4,7.11
SNS-20250904-1000092,2025-09-04T19:00:00Z,158.68,19,153.07,zone1,0.58
SNS-20250904-2000092,2025-09-04T19:00:00Z,66.9,19,72.83,zone2,-1.64
SNS-20250904-3000092,2025-09-04T19:00:00Z,232.88,19,238.24,zone3,-0.68
SNS-20250904-4000092,2025-09-04T19:00:00Z,843.48,19,846.29,zone4,0.54
SNS-20250904-1000093,2025-09-04T20:00:00Z,159.98,20,153.49,zone1,0.67
SNS-20250904-2000093,2025-09-04T20:00:00Z,78.44,20,69.09,zone2,-0.2
SNS-20250904-3000093,2025-09-04T20:00:00Z,224.12,20,218.07,zone3,-1.04
SNS-20250904-4000093,2025-09-04T20:00:00Z,1958.14,20,1958.45,zone4,14.48
SNS-20250904-1000094,2025-09-04T21:00:00Z,161.58,21,168.51,zone1,0.77
SNS-20250904-2000094,2025-09-04T21:00:00Z,64.83,21,63.0,zone2,-1.9
SNS-20250904-3000094,2025-09-04T21:00:00Z,255.82,21,252.73,zone3,0.23
SNS-20250904-4000094,2025-09-04T21:00:00Z,864.41,21,862.32,zone4,0.81
SNS-20250904-1000095,2025-09-04T22:00:00Z,153.71,22,150.17,zone1,0.25
SNS-20250904-2000095,2025-09-04T22:00:00Z,68.71,22,59.07,zone2,-1.41
SNS-20250904-3000095,2025-09-04T22:00:00Z,213.41,22,207.52,zone3,-1.46
SNS-20250904-4000095,2025-09-04T22:00:00Z,903.99,22,900.38,zone4,1.3
SNS-20250904-1000096,2025-09-04T23:00:00Z,157.48,23,150.67,zone1,0.5
SNS-20250904-2000096,2025-09-04T23:00:00Z,85.9,23,81.47,zone2,0.74
SNS-20250904-3000096,2025-09-04T23:00:00Z,256.99,23,265.08,zone3,0.28
SNS-20250904-4000096,2025-09-04T23:00:00Z,772.54,23,772.56,zone4,-0.34
SNS-20250905-1000097,2025-09-05T00:00:00Z,149.43,0,158.78,zone1,-0.04
SNS-20250905-2000097,2025-09-05T00:00:00Z,84.13,0,92.86,zone2,0.52
SNS-20250905-3000097,2025-09-05T00:00:00Z,272.14,0,263.45,zone3,0.89
SNS-20250905-4000097,2025-09-05T00:00:00Z,828.56,0,828.73,zone4,0.36
SNS-20250905-1000098,2025-09-05T01:00:00Z,139.24,1,135.49,zone1,-0.72
SNS-20250905-2000098,2025-09-05T01:00:00Z,80.26,1,72.71,zone2,0.03
SNS-20250905-3000098,2025-09-05T01:00:00Z,243.95,1,236.9,zone3,-0.24
SNS-20250905-4000098,2025-09-05T01:00:00Z,1392.39,1,1393.72,zone4,7.4
SNS-20250905-1000099,2025-09-05T02:00:00Z,156.71,2,158.75,zone1,0.45
SNS-20250905-2000099,2025-09-05T02:00:00Z,67.74,2,74.15,zone2,-1.53
SNS-20250905-3000099,2025-09-05T02:00:00Z,239.84,2,229.87,zone3,-0.41
SNS-20250905-4000099,2025-09-05T02:00:00Z,1876.94,2,1872.92,zone4,13.46
SNS-20250905-1000100,2025-09-05T03:00:00Z,124.71,3,130.1,zone1,-1.69
SNS-20250905-2000100,2025-09-05T03:00:00Z,77.63,3,73.43,zone2,-0.3
SNS-20250905-3000100,2025-09-05T03:00:00Z,227.55,3,226.51,zone3,-0.9
SNS-20250905-4000100,2025-09-05T03:00:00Z,893.31,3,883.47,zone4,1.17
SNS-20250905-1000101,2025-09-05T04:00:00Z,157.3,4,149.46,zone1,0.49
SNS-20250905-2000101,2025-09-05T04:00:00Z,146.87,4,156.65,zone2,8.36
SNS-20250905-3000101,2025-09-05T04:00:00Z,288.33,4,290.14,zone3,1.53
SNS-20250905-4000101,2025-09-05T04:00:00Z,828.78,4,831.97,zone4,0.36
SNS-20250905-1000102,2025-09-05T05:00:00Z,168.22,5,177.3,zone1,1.21
SNS-20250905-2000102,2025-09-05T05:00:00Z,88.58,5,80.44,zone2,1.07
SNS-20250905-3000102,2025-09-05T05:00:00Z,242.52,5,251.48,zone3,-0.3
SNS-20250905-4000102,2025-09-05T05:00:00Z,717.73,5,714.56,zone4,-1.03
SNS-20250905-1000103,2025-09-05T06:00:00Z,160.63,6,168.0,zone1,0.71
SNS-20250905-2000103,2025-09-05T06:00:00Z,70.64,6,68.68,zone2,-1.17
SNS-20250905-3000103,2025-09-05T06:00:00Z,224.13,6,231.84,zone3,-1.03
SNS-20250905-4000103,2025-09-05T06:00:00Z,824.82,6,832.59,zone4,0.31
SNS-20250905-1000104,2025-09-05T07:00:00Z,141.34,7,139.24,zone1,-0.58
SNS-20250905-2000104,2025-09-05T07:00:00Z,72.5,7,75.62,zone2,-0.94
SNS-20250905-3000104,2025-09-05T07:00:00Z,216.07,7,213.43,zone3,-1.36
SNS-20250905-4000104,2025-09-05T07:00:00Z,739.57,7,737.42,zone4,-0.76
SNS-20250905-1000105,2025-09-05T08:00:00Z,174.87,8,182.99,zone1,1.66
SNS-20250905-2000105,2025-09-05T08:00:00Z,89.77,8,86.15,zone2,1.22
SNS-20250905-3000105,2025-09-05T08:00:00Z,248.11,8,242.5,zone3,-0.08
SNS-20250905-4000105,2025-09-05T08:00:00Z,822.55,8,813.35,zone4,0.28
SNS-20250905-1000106,2025-09-05T09:00:00Z,144.63,9,153.9,zone1,-0.36
SNS-20250905-2000106,2025-09-05T09:00:00Z,74.77,9,65.07,zone2,-0.65
SNS-20250905-3000106,2025-09-05T09:00:00Z,255.32,9,249.13,zone3,0.21
SNS-20250905-4000106,2025-09-05T09:00:00Z,748.82,9,756.93,zone4,-0.64
SNS-20250905-1000107,2025-09-05T10:00:00Z,138.79,10,129.38,zone1,-0.75
SNS-20250905-2000107,2025-09-05T10:00:00Z,199.0,10,195.98,zone2,14.88
SNS-20250905-3000107,2025-09-05T10:00:00Z,278.88,10,276.69,zone3,1.16
SNS-20250905-4000107,2025-09-05T10:00:00Z,741.4,10,748.51,zone4,-0.73
SNS-20250905-1000108,2025-09-05T11:00:00Z,130.15,11,129.14,zone1,-1.32
SNS-20250905-2000108,2025-09-05T11:00:00Z,94.08,11,96.98,zone2,1.76
SNS-20250905-3000108,2025-09-05T11:00:00Z,236.67,11,241.74,zone3,-0.53
SNS-20250905-4000108,2025-09-05T11:00:00Z,836.77,11,833.7,zone4,0.46
SNS-20250905-1000109,2025-09-05T12:00:00Z,158.82,12,168.71,zone1,0.59
SNS-20250905-2000109,2025-09-05T12:00:00Z,71.08,12,63.11,zone2,-1.12
SNS-20250905-3000109,2025-09-05T12:00:00Z,278.7,12,276.1,zone3,1.15
SNS-20250905-4000109,2025-09-05T12:00:00Z,1014.32,12,1018.42,zone4,2.68
SNS-20250905-1000110,2025-09-05T13:00:00Z,149.84,13,150.53,zone1,-0.01
SNS-20250905-2000110,2025-09-05T13:00:00Z,77.16,13,81.53,zone2,-0.36
SNS-20250905-3000110,2025-09-05T13:00:00Z,268.63,13,268.0,zone3,0.75
SNS-20250905-4000110,2025-09-05T13:00:00Z,742.26,13,742.02,zone4,-0.72
SNS-20250905-1000111,2025-09-05T14:00:00Z,255.38,14,262.23,zone1,7.03
SNS-20250905-2000111,2025-09-05T14:00:00Z,166.58,14,172.79,zone2,10.82
SNS-20250905-3000111,2025-09-05T14:00:00Z,253.0,14,255.78,zone3,0.12
SNS-20250905-4000111,2025-09-05T14:00:00Z,778.92,14,782.45,zone4,-0.26
SNS-20250905-1000112,2025-09-05T15:00:00Z,192.73,15,192.45,zone1,2.85
SNS-20250905-2000112,2025-09-05T15:00:00Z,82.87,15,86.99,zone2,0.36
SNS-20250905-3000112,2025-09-05T15:00:00Z,220.02,15,222.58,zone3,-1.2
SNS-20250905-4000112,2025-09-05T15:00:00Z,862.27,15,862.99,zone4,0.78
SNS-20250905-1000113,2025-09-05T16:00:00Z,125.28,16,129.92,zone1,-1.65
SNS-20250905-2000113,2025-09-05T16:00:00Z,78.92,16,87.52,zone2,-0.13
SNS-20250905-3000113,2025-09-05T16:00:00Z,212.51,16,216.46,zone3,-1.5
SNS-20250905-4000113,2025-09-05T16:00:00Z,833.7,16,825.24,zone4,0.42
SNS-20250905-1000114,2025-09-05T17:00:00Z,137.05,17,127.61,zone1,-0.86
SNS-20250905-2000114,2025-09-05T17:00:00Z,67.03,17,75.74,zone2,-1.62
SNS-20250905-3000114,2025-09-05T17:00:00Z,247.72,17,240.64,zone3,-0.09
SNS-20250905-4000114,2025-09-05T17:00:00Z,766.36,17,761.61,zone4,-0.42
SNS-20250905-1000115,2025-09-05T18:00:00Z,131.7,18,132.99,zone1,-1.22
SNS-20250905-2000115,2025-09-05T18:00:00Z,83.24,18,81.28,zone2,0.4
SNS-20250905-3000115,2025-09-05T18:00:00Z,270.86,18,270.16,zone3,0.83
SNS-20250905-4000115,2025-09-05T18:00:00Z,1023.79,18,1030.72,zone4,2.8
SNS-20250905-1000116,2025-09-05T19:00:00Z,131.35,19,129.14,zone1,-1.24
SNS-20250905-2000116,2025-09-05T19:00:00Z,67.98,19,61.42,zone2,-1.5
SNS-20250905-3000116,2025-09-05T19:00:00Z,239.51,19,242.23,zone3,-0.42
SNS-20250905-4000116,2025-09-05T19:00:00Z,893.51,19,896.02,zone4,1.17
SNS-20250905-1000117,2025-09-05T20:00:00Z,156.46,20,158.18,zone1,0.43
SNS-20250905-2000117,2025-09-05T20:00:00Z,98.24,20,101.17,zone2,2.28
SNS-20250905-3000117,2025-09-05T20:00:00Z,278.22,20,274.91,zone3,1.13
SNS-20250905-4000117,2025-09-05T20:00:00Z,1762.26,20,1766.16,zone4,12.03
SNS-20250905-1000118,2025-09-05T21:00:00Z,165.92,21,157.32,zone1,1.06
SNS-20250905-2000118,2025-09-05T21:00:00Z,83.11,21,77.34,zone2,0.39
SNS-20250905-3000118,2025-09-05T21:00:00Z,252.97,21,261.43,zone3,0.12
SNS-20250905-4000118,2025-09-05T21:00:00Z,959.98,21,956.78,zone4,2.0
SNS-20250905-1000119,2025-09-05T22:00:00Z,157.42,22,163.06,zone1,0.49
SNS-20250905-2000119,2025-09-05T22:00:00Z,87.28,22,92.74,zone2,0.91
SNS-20250905-3000119,2025-09-05T22:00:00Z,213.58,22,217.17,zone3,-1.46
SNS-20250905-4000119,2025-09-05T22:00:00Z,887.0,22,889.91,zone4,1.09
SNS-20250905-1000120,2025-09-05T23:00:00Z,155.6,23,147.26,zone1,0.37
SNS-20250905-2000120,2025-09-05T23:00:00Z,88.23,23,79.23,zone2,1.03
SNS-20250905-3000120,2025-09-05T23:00:00Z,229.67,23,228.5,zone3,-0.81
SNS-20250905-4000120,2025-09-05T23:00:00Z,682.58,23,683.3,zone4,-1.47
SNS-20250906-1000121,2025-09-06T00:00:00Z,143.38,0,153.23,zone1,-0.44
SNS-20250906-2000121,2025-09-06T00:00:00Z,89.75,0,82.18,zone2,1.22
SNS-20250906-3000121,2025-09-06T00:00:00Z,266.07,0,264.69,zone3,0.64
SNS-20250906-4000121,2025-09-06T00:00:00Z,918.7,0,920.56,zone4,1.48
SNS-20250906-1000122,2025-09-06T01:00:00Z,153.59,1,159.61,zone1,0.24
SNS-20250906-2000122,2025-09-06T01:00:00Z,81.33,1,81.64,zone2,0.17
SNS-20250906-3000122,2025-09-06T01:00:00Z,247.87,1,249.6,zone3,-0.09
SNS-20250906-4000122,2025-09-06T01:00:00Z,1765.44,1,1774.22,zone4,12.07
SNS-20250906-1000123,2025-09-06T02:00:00Z,160.44,2,150.64,zone1,0.7
SNS-20250906-2000123,2025-09-06T02:00:00Z,83.05,2,82.57,zone2,0.38
SNS-20250906-3000123,2025-09-06T02:00:00Z,227.73,2,223.75,zone3,-0.89
SNS-20250906-4000123,2025-09-06T02:00:00Z,1367.53,2,1363.07,zone4,7.09
SNS-20250906-1000124,2025-09-06T03:00:00Z,131.3,3,127.57,zone1,-1.25
SNS-20250906-2000124,2025-09-06T03:00:00Z,81.03,3,81.48,zone2,0.13
SNS-20250906-3000124,2025-09-06T03:00:00Z,273.91,3,266.95,zone3,0.96
SNS-20250906-4000124,2025-09-06T03:00:00Z,780.21,3,770.81,zone4,-0.25
SNS-20250906-1000125,2025-09-06T04:00:00Z,127.65,4,122.53,zone1,-1.49
SNS-20250906-2000125,2025-09-06T04:00:00Z,78.34,4,75.74,zone2,-0.21
SNS-20250906-3000125,2025-09-06T04:00:00Z,255.71,4,254.45,zone3,0.23
SNS-20250906-4000125,2025-09-06T04:00:00Z,820.85,4,812.72,zone4,0.26
SNS-20250906-1000126,2025-09-06T05:00:00Z,131.42,5,139.92,zone1,-1.24
SNS-20250906-2000126,2025-09-06T05:00:00Z,164.48,5,161.44,zone2,10.56
SNS-20250906-3000126,2025-09-06T05:00:00Z,274.36,5,270.77,zone3,0.97
SNS-20250906-4000126,2025-09-06T05:00:00Z,859.38,5,858.2,zone4,0.74
SNS-20250906-1000127,2025-09-06T06:00:00Z,124.44,6,119.23,zone1,-1.7
SNS-20250906-2000127,2025-09-06T06:00:00Z,85.89,6,93.35,zone2,0.74
SNS-20250906-3000127,2025-09-06T06:00:00Z,221.45,6,214.62,zone3,-1.14
SNS-20250906-4000127,2025-09-06T06:00:00Z,730.91,6,731.17,zone4,-0.86
SNS-20250906-1000128,2025-09-06T07:00:00Z,141.22,7,145.64,zone1,-0.59
SNS-20250906-2000128,2025-09-06T07:00:00Z,90.23,7,88.03,zone2,1.28
SNS-20250906-3000128,2025-09-06T07:00:00Z,217.94,7,211.4,zone3,-1.28
SNS-20250906-4000128,2025-09-06T07:00:00Z,729.97,7,720.38,zone4,-0.88
SNS-20250906-1000129,2025-09-06T08:00:00Z,149.6,8,157.42,zone1,-0.03
SNS-20250906-2000129,2025-09-06T08:00:00Z,85.06,8,83.48,zone2,0.63
SNS-20250906-3000129,2025-09-06T08:00:00Z,227.48,8,224.83,zone3,-0.9
SNS-20250906-4000129,2025-09-06T08:00:00Z,699.21,8,696.46,zone4,-1.26
SNS-20250906-1000130,2025-09-06T09:00:00Z,142.26,9,146.81,zone1,-0.52
SNS-20250906-2000130,2025-09-06T09:00:00Z,77.97,9,75.31,zone2,-0.25
SNS-20250906-3000130,2025-09-06T09:00:00Z,236.04,9,234.58,zone3,-0.56
SNS-20250906-4000130,2025-09-06T09:00:00Z,1608.75,9,1608.93,zone4,10.11
SNS-20250906-1000131,2025-09-06T10:00:00Z,143.18,10,151.06,zone1,-0.45
SNS-20250906-2000131,2025-09-06T10:00:00Z,78.18,10,85.97,zone2,-0.23
SNS-20250906-3000131,2025-09-06T10:00:00Z,239.51,10,236.52,zone3,-0.42
SNS-20250906-4000131,2025-09-06T10:00:00Z,858.84,10,864.43,zone4,0.74
SNS-20250906-1000132,2025-09-06T11:00:00Z,140.62,11,149.63,zone1,-0.63
SNS-20250906-2000132,2025-09-06T11:00:00Z,73.1,11,74.9,zone2,-0.86
SNS-20250906-3000132,2025-09-06T11:00:00Z,255.16,11,246.61,zone3,0.21
SNS-20250906-4000132,2025-09-06T11:00:00Z,1520.67,11,1529.8,zone4,9.01
SNS-20250906-1000133,2025-09-06T12:00:00Z,144.96,12,153.86,zone1,-0.34
SNS-20250906-2000133,2025-09-06T12:00:00Z,80.49,12,79.24,zone2,0.06
SNS-20250906-3000133,2025-09-06T12:00:00Z,259.0,12,266.13,zone3,0.36
SNS-20250906-4000133,2025-09-06T12:00:00Z,680.01,12,676.59,zone4,-1.5
SNS-20250906-1000134,2025-09-06T13:00:00Z,149.45,13,152.88,zone1,-0.04
SNS-20250906-2000134,2025-09-06T13:00:00Z,67.34,13,73.64,zone2,-1.58
SNS-20250906-3000134,2025-09-06T13:00:00Z,267.49,13,272.53,zone3,0.7
SNS-20250906-4000134,2025-09-06T13:00:00Z,814.67,13,820.68,zone4,0.18
SNS-20250906-1000135,2025-09-06T14:00:00Z,121.67,14,126.45,zone1,-1.89
SNS-20250906-2000135,2025-09-06T14:00:00Z,82.37,14,91.17,zone2,0.3
SNS-20250906-3000135,2025-09-06T14:00:00Z,264.28,14,257.74,zone3,0.57
SNS-20250906-4000135,2025-09-06T14:00:00Z,826.27,14,834.03,zone4,0.33
SNS-20250906-1000136,2025-09-06T15:00:00Z,172.11,15,172.93,zone1,1.47
SNS-20250906-2000136,2025-09-06T15:00:00Z,77.14,15,75.57,zone2,-0.36
SNS-20250906-3000136,2025-09-06T15:00:00Z,236.87,15,243.34,zone3,-0.53
SNS-20250906-4000136,2025-09-06T15:00:00Z,688.15,15,686.79,zone4,-1.4
SNS-20250906-1000137,2025-09-06T16:00:00Z,158.3,16,161.8,zone1,0.55
SNS-20250906-2000137,2025-09-06T16:00:00Z,80.15,16,70.64,zone2,0.02
SNS-20250906-3000137,2025-09-06T16:00:00Z,249.92,16,257.65,zone3,-0.0
SNS-20250906-4000137,2025-09-06T16:00:00Z,1878.69,16,1871.61,zone4,13.48
SNS-20250906-1000138,2025-09-06T17:00:00Z,130.52,17,125.66,zone1,-1.3
SNS-20250906-2000138,2025-09-06T17:00:00Z,88.67,17,81.96,zone2,1.08
SNS-20250906-3000138,2025-09-06T17:00:00Z,245.38,17,240.97,zone3,-0.18
SNS-20250906-4000138,2025-09-06T17:00:00Z,750.27,17,754.91,zone4,-0.62
SNS-20250906-1000139,2025-09-06T18:00:00Z,171.96,18,166.81,zone1,1.46
SNS-20250906-2000139,2025-09-06T18:00:00Z,64.84,18,72.7,zone2,-1.89
SNS-20250906-3000139,2025-09-06T18:00:00Z,263.92,18,272.51,zone3,0.56
SNS-20250906-4000139,2025-09-06T18:00:00Z,885.16,18,877.03,zone4,1.06
SNS-20250906-1000140,2025-09-06T19:00:00Z,176.95,19,173.1,zone1,1.8
SNS-20250906-2000140,2025-09-06T19:00:00Z,76.2,19,84.77,zone2,-0.47
SNS-20250906-3000140,2025-09-06T19:00:00Z,261.64,19,268.94,zone3,0.47
SNS-20250906-4000140,2025-09-06T19:00:00Z,859.36,19,851.22,zone4,0.74
SNS-20250906-1000141,2025-09-06T20:00:00Z,138.84,20,148.68,zone1,-0.74
SNS-20250906-2000141,2025-09-06T20:00:00Z,84.64,20,86.33,zone2,0.58
SNS-20250906-3000141,2025-09-06T20:00:00Z,217.95,20,222.47,zone3,-1.28
SNS-20250906-4000141,2025-09-06T20:00:00Z,744.35,20,745.06,zone4,-0.7
SNS-20250906-1000142,2025-09-06T21:00:00Z,152.86,21,152.1,zone1,0.19
SNS-20250906-2000142,2025-09-06T21:00:00Z,78.99,21,86.72,zone2,-0.13
SNS-20250906-3000142,2025-09-06T21:00:00Z,250.41,21,250.87,zone3,0.02
SNS-20250906-4000142,2025-09-06T21:00:00Z,811.55,21,817.58,zone4,0.14
SNS-20250906-1000143,2025-09-06T22:00:00Z,145.44,22,151.72,zone1,-0.3
SNS-20250906-2000143,2025-09-06T22:00:00Z,89.2,22,84.46,zone2,1.15
SNS-20250906-3000143,2025-09-06T22:00:00Z,234.29,22,235.24,zone3,-0.63
SNS-20250906-4000143,2025-09-06T22:00:00Z,1800.93,22,1798.56,zone4,12.51
SNS-20250906-1000144,2025-09-06T23:00:00Z,134.2,23,138.9,zone1,-1.05
SNS-20250906-2000144,2025-09-06T23:00:00Z,126.06,23,131.0,zone2,5.76
SNS-20250906-3000144,2025-09-06T23:00:00Z,269.15,23,266.09,zone3,0.77
SNS-20250906-4000144,2025-09-06T23:00:00Z,837.16,23,834.93,zone4,0.46
SNS-20250907-1000145,2025-09-07T00:00:00Z,166.5,0,157.09,zone1,1.1
SNS-20250907-2000145,2025-09-07T00:00:00Z,81.45,0,82.09,zone2,0.18
SNS-20250907-3000145,2025-09-07T00:00:00Z,250.66,0,243.31,zone3,0.03
SNS-20250907-4000145,2025-09-07T00:00:00Z,1980.46,0,1971.05,zone4,14.76
SNS-20250907-1000146,2025-09-07T01:00:00Z,148.77,1,158.22,zone1,-0.08
SNS-20250907-2000146,2025-09-07T01:00:00Z,62.22,1,61.4,zone2,-2.22
SNS-20250907-3000146,2025-09-07T01:00:00Z,226.18,1,228.83,zone3,-0.95
SNS-20250907-4000146,2025-09-07T01:00:00Z,821.52,1,821.24,zone4,0.27
SNS-20250907-1000147,2025-09-07T02:00:00Z,160.96,2,162.68,zone1,0.73
SNS-20250907-2000147,2025-09-07T02:00:00Z,76.77,2,80.43,zone2,-0.4
SNS-20250907-3000147,2025-09-07T02:00:00Z,265.44,2,271.6,zone3,0.62
SNS-20250907-4000147,2025-09-07T02:00:00Z,844.93,2,853.54,zone4,0.56
SNS-20250907-1000148,2025-09-07T03:00:00Z,174.64,3,174.38,zone1,1.64
SNS-20250907-2000148,2025-09-07T03:00:00Z,85.28,3,76.18,zone2,0.66
SNS-20250907-3000148,2025-09-07T03:00:00Z,244.22,3,253.14,zone3,-0.23
SNS-20250907-4000148,2025-09-07T03:00:00Z,913.16,3,909.0,zone4,1.41
SNS-20250907-1000149,2025-09-07T04:00:00Z,171.88,4,179.23,zone1,1.46
SNS-20250907-2000149,2025-09-07T04:00:00Z,77.37,4,69.82,zone2,-0.33
SNS-20250907-3000149,2025-09-07T04:00:00Z,257.99,4,260.79,zone3,0.32
SNS-20250907-4000149,2025-09-07T04:00:00Z,688.03,4,682.06,zone4,-1.4
SNS-20250907-1000150,2025-09-07T05:00:00Z,160.89,5,159.18,zone1,0.73
SNS-20250907-2000150,2025-09-07T05:00:00Z,86.67,5,89.51,zone2,0.83
SNS-20250907-3000150,2025-09-07T05:00:00Z,258.58,5,265.17,zone3,0.34
SNS-20250907-4000150,2025-09-07T05:00:00Z,880.49,5,884.72,zone4,1.01
SNS-20250907-1000151,2025-09-07T06:00:00Z,265.19,6,262.53,zone1,7.68
SNS-20250907-2000151,2025-09-07T06:00:00Z,71.2,6,78.78,zone2,-1.1
SNS-20250907-3000151,2025-09-07T06:00:00Z,243.57,6,245.78,zone3,-0.26
SNS-20250907-4000151,2025-09-07T06:00:00Z,751.93,6,752.57,zone4,-0.6
SNS-20250907-1000152,2025-09-07T07:00:00Z,148.92,7,150.68,zone1,-0.07
SNS-20250907-2000152,2025-09-07T07:00:00Z,84.57,7,81.9,zone2,0.57
SNS-20250907-3000152,2025-09-07T07:00:00Z,274.13,7,283.62,zone3,0.97
SNS-20250907-4000152,2025-09-07T07:00:00Z,774.0,7,778.38,zone4,-0.33
SNS-20250907-1000153,2025-09-07T08:00:00Z,152.99,8,161.26,zone1,0.2
SNS-20250907-2000153,2025-09-07T08:00:00Z,83.2,8,80.45,zone2,0.4
SNS-20250907-3000153,2025-09-07T08:00:00Z,258.78,8,251.05,zone3,0.35
SNS-20250907-4000153,2025-09-07T08:00:00Z,1619.84,8,1610.57,zone4,10.25
