id,timestamp,hour,day_of_week,temperature,prev_demand,zone,power_demand
PWR-20250904-2000074,2025-09-04T01:00:00Z,1,3,25.6,64.99,zone2,63.79
PWR-20250904-3000074,2025-09-04T01:00:00Z,1,3,25.6,61.49,zone3,69.41
PWR-20250904-4000074,2025-09-04T01:00:00Z,1,3,25.6,1309.57,zone4,1384.09
PWR-20250904-1000075,2025-09-04T02:00:00Z,2,3,25.5,227.65,zone1,192.13
PWR-20250904-2000075,2025-09-04T02:00:00Z,2,3,25.5,43.37,zone2,64.86
PWR-20250904-3000075,2025-09-04T02:00:00Z,2,3,25.5,144.0,zone3,101.47
PWR-20250904-4000075,2025-09-04T02:00:00Z,2,3,25.5,1244.68,zone4,1333.32
PWR-20250904-1000076,2025-09-04T03:00:00Z,3,3,26.9,179.03,zone1,152.08
PWR-20250904-2000076,2025-09-04T03:00:00Z,3,3,26.9,67.06,zone2,48.25
PWR-20250904-3000076,2025-09-04T03:00:00Z,3,3,26.9,111.6,zone3,121.09
PWR-20250904-4000076,2025-09-04T03:00:00Z,3,3,26.9,1443.08,zone4,1515.74
PWR-20250904-1000077,2025-09-04T04:00:00Z,4,3,26.7,152.94,zone1,210.96
PWR-20250904-2000077,2025-09-04T04:00:00Z,4,3,26.7,85.22,zone2,94.39
PWR-20250904-3000077,2025-09-04T04:00:00Z,4,3,26.7,124.7,zone3,137.45
PWR-20250904-4000077,2025-09-04T04:00:00Z,4,3,26.7,1220.05,zone4,1288.03
PWR-20250904-1000078,2025-09-04T05:00:00Z,5,3,22.4,300.88,zone1,302.92
PWR-20250904-2000078,2025-09-04T05:00:00Z,5,3,22.4,87.01,zone2,64.17
PWR-20250904-3000078,2025-09-04T05:00:00Z,5,3,22.4,116.63,zone3,166.1
PWR-20250904-4000078,2025-09-04T05:00:00Z,5,3,22.4,1256.04,zone4,1325.47
PWR-20250904-1000079,2025-09-04T06:00:00Z,6,3,25.9,322.18,zone1,329.68
PWR-20250904-2000079,2025-09-04T06:00:00Z,6,3,25.9,90.54,zone2,105.91
PWR-20250904-3000079,2025-09-04T06:00:00Z,6,3,25.9,88.31,zone3,128.69
PWR-20250904-4000079,2025-09-04T06:00:00Z,6,3,25.9,1383.89,zone4,1460.26
PWR-20250904-1000080,2025-09-04T07:00:00Z,7,3,25.1,244.4,zone1,291.5
PWR-20250904-2000080,2025-09-04T07:00:00Z,7,3,25.1,66.88,zone2,51.53
PWR-20250904-3000080,2025-09-04T07:00:00Z,7,3,25.1,105.19,zone3,115.18
PWR-20250904-4000080,2025-09-04T07:00:00Z,7,3,25.1,1415.37,zone4,1453.77
PWR-20250904-1000081,2025-09-04T08:00:00Z,8,3,32.3,329.14,zone1,416.36
PWR-20250904-2000081,2025-09-04T08:00:00Z,8,3,32.3,110.22,zone2,99.94
PWR-20250904-3000081,2025-09-04T08:00:00Z,8,3,32.3,595.34,zone3,648.69
PWR-20250904-4000081,2025-09-04T08:00:00Z,8,3,32.3,1160.73,zone4,1204.8
PWR-20250904-1000082,2025-09-04T09:00:00Z,9,3,27.2,189.46,zone1,171.47
PWR-20250904-2000082,2025-09-04T09:00:00Z,9,3,27.2,84.33,zone2,108.69
PWR-20250904-3000082,2025-09-04T09:00:00Z,9,3,27.2,372.21,zone3,405.01
PWR-20250904-4000082,2025-09-04T09:00:00Z,9,3,27.2,1529.2,zone4,1604.29
PWR-20250904-1000083,2025-09-04T10:00:00Z,10,3,35.8,273.33,zone1,284.26
PWR-20250904-2000083,2025-09-04T10:00:00Z,10,3,35.8,80.02,zone2,73.94
PWR-20250904-3000083,2025-09-04T10:00:00Z,10,3,35.8,514.36,zone3,519.32
PWR-20250904-4000083,2025-09-04T10:00:00Z,10,3,35.8,1180.22,zone4,1236.69
PWR-20250904-1000084,2025-09-04T11:00:00Z,11,3,27.2,204.72,zone1,201.52
PWR-20250904-2000084,2025-09-04T11:00:00Z,11,3,27.2,57.08,zone2,56.11
PWR-20250904-3000084,2025-09-04T11:00:00Z,11,3,27.2,467.2,zone3,495.7
PWR-20250904-4000084,2025-09-04T11:00:00Z,11,3,27.2,1330.5,zone4,1430.45
PWR-20250904-1000085,2025-09-04T12:00:00Z,12,3,35.6,276.03,zone1,307.21
PWR-20250904-2000085,2025-09-04T12:00:00Z,12,3,35.6,101.39,zone2,64.02
PWR-20250904-3000085,2025-09-04T12:00:00Z,12,3,35.6,545.88,zone3,516.01
PWR-20250904-4000085,2025-09-04T12:00:00Z,12,3,35.6,1442.72,zone4,1549.7
PWR-20250904-1000086,2025-09-04T13:00:00Z,13,3,33.4,264.05,zone1,275.12
PWR-20250904-2000086,2025-09-04T13:00:00Z,13,3,33.4,92.01,zone2,102.69
PWR-20250904-3000086,2025-09-04T13:00:00Z,13,3,33.4,499.13,zone3,472.77
PWR-20250904-4000086,2025-09-04T13:00:00Z,13,3,33.4,1112.21,zone4,1137.94
PWR-20250904-1000087,2025-09-04T14:00:00Z,14,3,30.4,268.98,zone1,270.88
PWR-20250904-2000087,2025-09-04T14:00:00Z,14,3,30.4,67.97,zone2,81.85
PWR-20250904-3000087,2025-09-04T14:00:00Z,14,3,30.4,476.33,zone3,471.1
PWR-20250904-4000087,2025-09-04T14:00:00Z,14,3,30.4,1451.86,zone4,1512.99
PWR-20250904-1000088,2025-09-04T15:00:00Z,15,3,35.9,251.57,zone1,217.15
PWR-20250904-2000088,2025-09-04T15:00:00Z,15,3,35.9,85.37,zone2,81.33
PWR-20250904-3000088,2025-09-04T15:00:00Z,15,3,35.9,481.3,zone3,477.48
PWR-20250904-4000088,2025-09-04T15:00:00Z,15,3,35.9,1366.61,zone4,1399.66
PWR-20250904-1000089,2025-09-04T16:00:00Z,16,3,31.5,291.99,zone1,295.98
PWR-20250904-2000089,2025-09-04T16:00:00Z,16,3,31.5,82.85,zone2,79.94
PWR-20250904-3000089,2025-09-04T16:00:00Z,16,3,31.5,461.35,zone3,494.81
PWR-20250904-4000089,2025-09-04T16:00:00Z,16,3,31.5,1533.39,zone4,1633.1
PWR-20250904-1000090,2025-09-04T17:00:00Z,17,3,29.3,190.05,zone1,169.8
PWR-20250904-2000090,2025-09-04T17:00:00Z,17,3,29.3,66.7,zone2,73.39
PWR-20250904-3000090,2025-09-04T17:00:00Z,17,3,29.3,332.15,zone3,321.74
PWR-20250904-4000090,2025-09-04T17:00:00Z,17,3,29.3,1464.55,zone4,1519.96
PWR-20250904-1000091,2025-09-04T18:00:00Z,18,3,24.7,282.04,zone1,357.82
PWR-20250904-2000091,2025-09-04T18:00:00Z,18,3,24.7,128.94,zone2,98.35
PWR-20250904-3000091,2025-09-04T18:00:00Z,18,3,24.7,501.77,zone3,544.16
PWR-20250904-4000091,2025-09-04T18:00:00Z,18,3,24.7,1541.71,zone4,1633.43
PWR-20250904-1000092,2025-09-04T19:00:00Z,19,3,21.4,365.29,zone1,380.81
PWR-20250904-2000092,2025-09-04T19:00:00Z,19,3,21.4,133.5,zone2,109.21
PWR-20250904-3000092,2025-09-04T19:00:00Z,19,3,21.4,73.48,zone3,95.63
PWR-20250904-4000092,2025-09-04T19:00:00Z,19,3,21.4,1585.1,zone4,1691.66
PWR-20250904-1000093,2025-09-04T20:00:00Z,20,3,24.3,340.81,zone1,392.8
PWR-20250904-2000093,2025-09-04T20:00:00Z,20,3,24.3,130.41,zone2,134.64
PWR-20250904-3000093,2025-09-04T20:00:00Z,20,3,24.3,130.4,zone3,136.71
PWR-20250904-4000093,2025-09-04T20:00:00Z,20,3,24.3,1397.48,zone4,1465.2
PWR-20250904-1000094,2025-09-04T21:00:00Z,21,3,22.2,255.6,zone1,248.33
PWR-20250904-2000094,2025-09-04T21:00:00Z,21,3,22.2,118.54,zone2,119.49
PWR-20250904-3000094,2025-09-04T21:00:00Z,21,3,22.2,111.34,zone3,86.0
PWR-20250904-4000094,2025-09-04T21:00:00Z,21,3,22.2,1557.64,zone4,1629.82
PWR-20250904-1000095,2025-09-04T22:00:00Z,22,3,20.4,312.35,zone1,353.01
PWR-20250904-2000095,2025-09-04T22:00:00Z,22,3,20.4,136.26,zone2,127.47
PWR-20250904-3000095,2025-09-04T22:00:00Z,22,3,20.4,76.01,zone3,87.12
PWR-20250904-4000095,2025-09-04T22:00:00Z,22,3,20.4,1365.57,zone4,1469.26
PWR-20250904-1000096,2025-09-04T23:00:00Z,23,3,20.5,284.9,zone1,306.41
PWR-20250904-2000096,2025-09-04T23:00:00Z,23,3,20.5,74.51,zone2,58.7
PWR-20250904-3000096,2025-09-04T23:00:00Z,23,3,20.5,79.69,zone3,104.46
PWR-20250904-4000096,2025-09-04T23:00:00Z,23,3,20.5,1303.45,zone4,1352.37
PWR-20250905-1000097,2025-09-05T00:00:00Z,0,4,23.2,250.18,zone1,219.43
PWR-20250905-2000097,2025-09-05T00:00:00Z,0,4,23.2,90.88,zone2,104.26
PWR-20250905-3000097,2025-09-05T00:00:00Z,0,4,23.2,70.54,zone3,58.22
PWR-20250905-4000097,2025-09-05T00:00:00Z,0,4,23.2,1304.68,zone4,1394.45
PWR-20250905-1000098,2025-09-05T01:00:00Z,1,4,23.3,193.75,zone1,218.76
PWR-20250905-2000098,2025-09-05T01:00:00Z,1,4,23.3,99.87,zone2,62.4
PWR-20250905-3000098,2025-09-05T01:00:00Z,1,4,23.3,128.41,zone3,155.95
PWR-20250905-4000098,2025-09-05T01:00:00Z,1,4,23.3,1348.38,zone4,1369.86
PWR-20250905-1000099,2025-09-05T02:00:00Z,2,4,22.1,222.69,zone1,220.05
PWR-20250905-2000099,2025-09-05T02:00:00Z,2,4,22.1,100.91,zone2,115.94
PWR-20250905-3000099,2025-09-05T02:00:00Z,2,4,22.1,73.62,zone3,67.13
PWR-20250905-4000099,2025-09-05T02:00:00Z,2,4,22.1,1180.51,zone4,1240.06
PWR-20250905-1000100,2025-09-05T03:00:00Z,3,4,22.8,162.15,zone1,122.22
PWR-20250905-2000100,2025-09-05T03:00:00Z,3,4,22.8,39.57,zone2,39.58
PWR-20250905-3000100,2025-09-05T03:00:00Z,3,4,22.8,101.59,zone3,74.28
PWR-20250905-4000100,2025-09-05T03:00:00Z,3,4,22.8,1471.71,zone4,1551.37
PWR-20250905-1000101,2025-09-05T04:00:00Z,4,4,24.9,184.99,zone1,165.02
PWR-20250905-2000101,2025-09-05T04:00:00Z,4,4,24.9,82.58,zone2,54.44
PWR-20250905-3000101,2025-09-05T04:00:00Z,4,4,24.9,90.15,zone3,89.46
PWR-20250905-4000101,2025-09-05T04:00:00Z,4,4,24.9,1422.4,zone4,1496.88
PWR-20250905-1000102,2025-09-05T05:00:00Z,5,4,26.8,260.72,zone1,291.09
PWR-20250905-2000102,2025-09-05T05:00:00Z,5,4,26.8,62.53,zone2,87.21
PWR-20250905-3000102,2025-09-05T05:00:00Z,5,4,26.8,139.33,zone3,109.58
PWR-20250905-4000102,2025-09-05T05:00:00Z,5,4,26.8,1172.01,zone4,1215.91
PWR-20250905-1000103,2025-09-05T06:00:00Z,6,4,26.9,363.89,zone1,404.21
PWR-20250905-2000103,2025-09-05T06:00:00Z,6,4,26.9,69.95,zone2,81.14
PWR-20250905-3000103,2025-09-05T06:00:00Z,6,4,26.9,83.63,zone3,93.49
PWR-20250905-4000103,2025-09-05T06:00:00Z,6,4,26.9,1356.17,zone4,1419.67
PWR-20250905-1000104,2025-09-05T07:00:00Z,7,4,24.1,283.55,zone1,352.93
PWR-20250905-2000104,2025-09-05T07:00:00Z,7,4,24.1,54.87,zone2,36.96
PWR-20250905-3000104,2025-09-05T07:00:00Z,7,4,24.1,126.99,zone3,112.73
PWR-20250905-4000104,2025-09-05T07:00:00Z,7,4,24.1,1340.67,zone4,1414.74
PWR-20250905-1000105,2025-09-05T08:00:00Z,8,4,30.8,346.49,zone1,364.05
PWR-20250905-2000105,2025-09-05T08:00:00Z,8,4,30.8,74.36,zone2,24.9
PWR-20250905-3000105,2025-09-05T08:00:00Z,8,4,30.8,354.68,zone3,383.85
PWR-20250905-4000105,2025-09-05T08:00:00Z,8,4,30.8,1170.62,zone4,1203.79
PWR-20250905-1000106,2025-09-05T09:00:00Z,9,4,28.6,162.96,zone1,183.39
PWR-20250905-2000106,2025-09-05T09:00:00Z,9,4,28.6,89.76,zone2,136.5
PWR-20250905-3000106,2025-09-05T09:00:00Z,9,4,28.6,359.91,zone3,392.02
PWR-20250905-4000106,2025-09-05T09:00:00Z,9,4,28.6,1276.0,zone4,1307.49
PWR-20250905-1000107,2025-09-05T10:00:00Z,10,4,31.4,286.02,zone1,334.98
PWR-20250905-2000107,2025-09-05T10:00:00Z,10,4,31.4,67.85,zone2,66.8
PWR-20250905-3000107,2025-09-05T10:00:00Z,10,4,31.4,405.74,zone3,405.33
PWR-20250905-4000107,2025-09-05T10:00:00Z,10,4,31.4,1582.24,zone4,1676.21
PWR-20250905-1000108,2025-09-05T11:00:00Z,11,4,34.2,268.6,zone1,255.7
PWR-20250905-2000108,2025-09-05T11:00:00Z,11,4,34.2,16.79,zone2,79.55
PWR-20250905-3000108,2025-09-05T11:00:00Z,11,4,34.2,575.16,zone3,598.21
PWR-20250905-4000108,2025-09-05T11:00:00Z,11,4,34.2,1376.34,zone4,1450.34
PWR-20250905-1000109,2025-09-05T12:00:00Z,12,4,35.0,230.21,zone1,243.82
PWR-20250905-2000109,2025-09-05T12:00:00Z,12,4,35.0,98.06,zone2,58.94
PWR-20250905-3000109,2025-09-05T12:00:00Z,12,4,35.0,441.58,zone3,442.12
PWR-20250905-4000109,2025-09-05T12:00:00Z,12,4,35.0,1504.89,zone4,1580.39
PWR-20250905-1000110,2025-09-05T13:00:00Z,13,4,26.0,203.47,zone1,222.76
PWR-20250905-2000110,2025-09-05T13:00:00Z,13,4,26.0,90.65,zone2,102.73
PWR-20250905-3000110,2025-09-05T13:00:00Z,13,4,26.0,341.75,zone3,356.16
PWR-20250905-4000110,2025-09-05T13:00:00Z,13,4,26.0,1430.98,zone4,1532.47
PWR-20250905-1000111,2025-09-05T14:00:00Z,14,4,33.7,266.99,zone1,247.4
PWR-20250905-2000111,2025-09-05T14:00:00Z,14,4,33.7,64.96,zone2,109.58
PWR-20250905-3000111,2025-09-05T14:00:00Z,14,4,33.7,488.02,zone3,518.23
PWR-20250905-4000111,2025-09-05T14:00:00Z,14,4,33.7,1294.33,zone4,1368.8
PWR-20250905-1000112,2025-09-05T15:00:00Z,15,4,26.2,205.66,zone1,185.4
PWR-20250905-2000112,2025-09-05T15:00:00Z,15,4,26.2,86.34,zone2,97.19
PWR-20250905-3000112,2025-09-05T15:00:00Z,15,4,26.2,392.66,zone3,436.51
PWR-20250905-4000112,2025-09-05T15:00:00Z,15,4,26.2,1365.67,zone4,1484.44
PWR-20250905-1000113,2025-09-05T16:00:00Z,16,4,34.6,236.12,zone1,243.61
PWR-20250905-2000113,2025-09-05T16:00:00Z,16,4,34.6,37.81,zone2,13.24
PWR-20250905-3000113,2025-09-05T16:00:00Z,16,4,34.6,477.01,zone3,507.98
PWR-20250905-4000113,2025-09-05T16:00:00Z,16,4,34.6,1294.24,zone4,1392.73
PWR-20250905-1000114,2025-09-05T17:00:00Z,17,4,27.2,223.74,zone1,195.48
PWR-20250905-2000114,2025-09-05T17:00:00Z,17,4,27.2,83.88,zone2,97.47
PWR-20250905-3000114,2025-09-05T17:00:00Z,17,4,27.2,511.96,zone3,539.8
PWR-20250905-4000114,2025-09-05T17:00:00Z,17,4,27.2,1264.0,zone4,1361.53
PWR-20250905-1000115,2025-09-05T18:00:00Z,18,4,21.9,292.99,zone1,315.35
PWR-20250905-2000115,2025-09-05T18:00:00Z,18,4,21.9,160.55,zone2,140.02
PWR-20250905-3000115,2025-09-05T18:00:00Z,18,4,21.9,449.65,zone3,475.32
PWR-20250905-4000115,2025-09-05T18:00:00Z,18,4,21.9,1204.88,zone4,1288.53
PWR-20250905-1000116,2025-09-05T19:00:00Z,19,4,25.9,310.34,zone1,312.5
PWR-20250905-2000116,2025-09-05T19:00:00Z,19,4,25.9,161.63,zone2,181.69
PWR-20250905-3000116,2025-09-05T19:00:00Z,19,4,25.9,139.11,zone3,139.36
PWR-20250905-4000116,2025-09-05T19:00:00Z,19,4,25.9,1357.87,zone4,1418.8
PWR-20250905-1000117,2025-09-05T20:00:00Z,20,4,27.7,267.21,zone1,293.38
PWR-20250905-2000117,2025-09-05T20:00:00Z,20,4,27.7,149.69,zone2,161.04
PWR-20250905-3000117,2025-09-05T20:00:00Z,20,4,27.7,102.02,zone3,110.85
PWR-20250905-4000117,2025-09-05T20:00:00Z,20,4,27.7,1352.78,zone4,1427.63
PWR-20250905-1000118,2025-09-05T21:00:00Z,21,4,25.7,344.27,zone1,374.35
PWR-20250905-2000118,2025-09-05T21:00:00Z,21,4,25.7,160.73,zone2,148.92
PWR-20250905-3000118,2025-09-05T21:00:00Z,21,4,25.7,117.79,zone3,123.32
PWR-20250905-4000118,2025-09-05T21:00:00Z,21,4,25.7,1206.92,zone4,1239.0
PWR-20250905-1000119,2025-09-05T22:00:00Z,22,4,27.4,307.72,zone1,299.65
PWR-20250905-2000119,2025-09-05T22:00:00Z,22,4,27.4,127.86,zone2,123.69
PWR-20250905-3000119,2025-09-05T22:00:00Z,22,4,27.4,144.63,zone3,147.5
PWR-20250905-4000119,2025-09-05T22:00:00Z,22,4,27.4,1136.41,zone4,1216.0
PWR-20250905-1000120,2025-09-05T23:00:00Z,23,4,21.8,332.46,zone1,338.62
PWR-20250905-2000120,2025-09-05T23:00:00Z,23,4,21.8,93.66,zone2,86.21
PWR-20250905-3000120,2025-09-05T23:00:00Z,23,4,21.8,109.16,zone3,94.01
PWR-20250905-4000120,2025-09-05T23:00:00Z,23,4,21.8,1532.99,zone4,1660.55
PWR-20250906-1000121,2025-09-06T00:00:00Z,0,5,20.8,132.28,zone1,164.15
PWR-20250906-2000121,2025-09-06T00:00:00Z,0,5,20.8,69.95,zone2,72.47
PWR-20250906-3000121,2025-09-06T00:00:00Z,0,5,20.8,95.95,zone3,102.61
PWR-20250906-4000121,2025-09-06T00:00:00Z,0,5,20.8,1074.83,zone4,1148.5
PWR-20250906-1000122,2025-09-06T01:00:00Z,1,5,21.0,197.83,zone1,193.09
PWR-20250906-2000122,2025-09-06T01:00:00Z,1,5,21.0,93.27,zone2,84.33
PWR-20250906-3000122,2025-09-06T01:00:00Z,1,5,21.0,98.77,zone3,89.21
PWR-20250906-4000122,2025-09-06T01:00:00Z,1,5,21.0,1070.78,zone4,1117.46
PWR-20250906-1000123,2025-09-06T02:00:00Z,2,5,21.7,186.43,zone1,205.76
PWR-20250906-2000123,2025-09-06T02:00:00Z,2,5,21.7,96.71,zone2,92.61
PWR-20250906-3000123,2025-09-06T02:00:00Z,2,5,21.7,105.98,zone3,117.79
PWR-20250906-4000123,2025-09-06T02:00:00Z,2,5,21.7,919.55,zone4,960.48
PWR-20250906-1000124,2025-09-06T03:00:00Z,3,5,21.6,128.69,zone1,149.06
PWR-20250906-2000124,2025-09-06T03:00:00Z,3,5,21.6,74.1,zone2,87.85
PWR-20250906-3000124,2025-09-06T03:00:00Z,3,5,21.6,107.56,zone3,104.86
PWR-20250906-4000124,2025-09-06T03:00:00Z,3,5,21.6,846.34,zone4,896.5
PWR-20250906-1000125,2025-09-06T04:00:00Z,4,5,22.9,182.45,zone1,209.96
PWR-20250906-2000125,2025-09-06T04:00:00Z,4,5,22.9,98.7,zone2,101.8
PWR-20250906-3000125,2025-09-06T04:00:00Z,4,5,22.9,112.73,zone3,101.52
PWR-20250906-4000125,2025-09-06T04:00:00Z,4,5,22.9,992.41,zone4,1089.55
PWR-20250906-1000126,2025-09-06T05:00:00Z,5,5,20.6,242.26,zone1,255.86
PWR-20250906-2000126,2025-09-06T05:00:00Z,5,5,20.6,29.04,zone2,107.22
PWR-20250906-3000126,2025-09-06T05:00:00Z,5,5,20.6,100.41,zone3,54.08
PWR-20250906-4000126,2025-09-06T05:00:00Z,5,5,20.6,977.83,zone4,1044.62
PWR-20250906-1000127,2025-09-06T06:00:00Z,6,5,25.6,266.26,zone1,298.64
PWR-20250906-2000127,2025-09-06T06:00:00Z,6,5,25.6,81.05,zone2,87.43
PWR-20250906-3000127,2025-09-06T06:00:00Z,6,5,25.6,105.99,zone3,98.45
PWR-20250906-4000127,2025-09-06T06:00:00Z,6,5,25.6,892.68,zone4,982.34
PWR-20250906-1000128,2025-09-06T07:00:00Z,7,5,20.5,295.71,zone1,321.33
PWR-20250906-2000128,2025-09-06T07:00:00Z,7,5,20.5,67.15,zone2,88.3
PWR-20250906-3000128,2025-09-06T07:00:00Z,7,5,20.5,84.82,zone3,116.68
PWR-20250906-4000128,2025-09-06T07:00:00Z,7,5,20.5,997.13,zone4,1095.92
PWR-20250906-1000129,2025-09-06T08:00:00Z,8,5,26.6,322.76,zone1,374.14
PWR-20250906-2000129,2025-09-06T08:00:00Z,8,5,26.6,81.32,zone2,113.42
PWR-20250906-3000129,2025-09-06T08:00:00Z,8,5,26.6,120.13,zone3,115.2
PWR-20250906-4000129,2025-09-06T08:00:00Z,8,5,26.6,820.08,zone4,879.19
PWR-20250906-1000130,2025-09-06T09:00:00Z,9,5,31.9,231.71,zone1,258.1
PWR-20250906-2000130,2025-09-06T09:00:00Z,9,5,31.9,104.88,zone2,69.79
PWR-20250906-3000130,2025-09-06T09:00:00Z,9,5,31.9,157.07,zone3,133.02
PWR-20250906-4000130,2025-09-06T09:00:00Z,9,5,31.9,808.39,zone4,861.15
PWR-20250906-1000131,2025-09-06T10:00:00Z,10,5,33.6,260.56,zone1,287.56
PWR-20250906-2000131,2025-09-06T10:00:00Z,10,5,33.6,70.49,zone2,114.69
PWR-20250906-3000131,2025-09-06T10:00:00Z,10,5,33.6,189.51,zone3,184.99
PWR-20250906-4000131,2025-09-06T10:00:00Z,10,5,33.6,909.25,zone4,993.72
PWR-20250906-1000132,2025-09-06T11:00:00Z,11,5,28.3,143.02,zone1,149.56
PWR-20250906-2000132,2025-09-06T11:00:00Z,11,5,28.3,66.09,zone2,78.43
PWR-20250906-3000132,2025-09-06T11:00:00Z,11,5,28.3,144.14,zone3,121.49
PWR-20250906-4000132,2025-09-06T11:00:00Z,11,5,28.3,754.02,zone4,839.0
PWR-20250906-1000133,2025-09-06T12:00:00Z,12,5,30.6,257.24,zone1,320.93
PWR-20250906-2000133,2025-09-06T12:00:00Z,12,5,30.6,60.39,zone2,114.23
PWR-20250906-3000133,2025-09-06T12:00:00Z,12,5,30.6,71.58,zone3,101.25
PWR-20250906-4000133,2025-09-06T12:00:00Z,12,5,30.6,991.68,zone4,978.56
PWR-20250906-1000134,2025-09-06T13:00:00Z,13,5,33.6,233.13,zone1,214.07
PWR-20250906-2000134,2025-09-06T13:00:00Z,13,5,33.6,106.21,zone2,109.59
PWR-20250906-3000134,2025-09-06T13:00:00Z,13,5,33.6,224.4,zone3,246.83
PWR-20250906-4000134,2025-09-06T13:00:00Z,13,5,33.6,837.51,zone4,844.31
PWR-20250906-1000135,2025-09-06T14:00:00Z,14,5,35.5,290.56,zone1,287.8
PWR-20250906-2000135,2025-09-06T14:00:00Z,14,5,35.5,57.94,zone2,71.6
PWR-20250906-3000135,2025-09-06T14:00:00Z,14,5,35.5,201.52,zone3,157.67
PWR-20250906-4000135,2025-09-06T14:00:00Z,14,5,35.5,1039.07,zone4,1096.28
PWR-20250906-1000136,2025-09-06T15:00:00Z,15,5,32.1,248.97,zone1,278.98
PWR-20250906-2000136,2025-09-06T15:00:00Z,15,5,32.1,94.78,zone2,99.09
PWR-20250906-3000136,2025-09-06T15:00:00Z,15,5,32.1,194.76,zone3,197.6
PWR-20250906-4000136,2025-09-06T15:00:00Z,15,5,32.1,1059.68,zone4,1136.55
PWR-20250906-1000137,2025-09-06T16:00:00Z,16,5,34.4,295.18,zone1,259.65
PWR-20250906-2000137,2025-09-06T16:00:00Z,16,5,34.4,92.44,zone2,82.35
PWR-20250906-3000137,2025-09-06T16:00:00Z,16,5,34.4,151.71,zone3,186.74
PWR-20250906-4000137,2025-09-06T16:00:00Z,16,5,34.4,1117.93,zone4,1178.38
PWR-20250906-1000138,2025-09-06T17:00:00Z,17,5,29.1,216.22,zone1,187.76
PWR-20250906-2000138,2025-09-06T17:00:00Z,17,5,29.1,47.81,zone2,89.38
PWR-20250906-3000138,2025-09-06T17:00:00Z,17,5,29.1,60.24,zone3,74.02
PWR-20250906-4000138,2025-09-06T17:00:00Z,17,5,29.1,787.13,zone4,759.35
PWR-20250906-1000139,2025-09-06T18:00:00Z,18,5,22.0,254.74,zone1,235.6
PWR-20250906-2000139,2025-09-06T18:00:00Z,18,5,22.0,158.03,zone2,117.36
PWR-20250906-3000139,2025-09-06T18:00:00Z,18,5,22.0,103.9,zone3,136.87
PWR-20250906-4000139,2025-09-06T18:00:00Z,18,5,22.0,1088.58,zone4,1138.23
PWR-20250906-1000140,2025-09-06T19:00:00Z,19,5,23.0,217.74,zone1,322.58
PWR-20250906-2000140,2025-09-06T19:00:00Z,19,5,23.0,122.8,zone2,133.6
PWR-20250906-3000140,2025-09-06T19:00:00Z,19,5,23.0,98.85,zone3,143.91
PWR-20250906-4000140,2025-09-06T19:00:00Z,19,5,23.0,1030.77,zone4,1056.04
PWR-20250906-1000141,2025-09-06T20:00:00Z,20,5,25.8,357.64,zone1,382.14
PWR-20250906-2000141,2025-09-06T20:00:00Z,20,5,25.8,133.88,zone2,144.78
PWR-20250906-3000141,2025-09-06T20:00:00Z,20,5,25.8,79.44,zone3,140.05
PWR-20250906-4000141,2025-09-06T20:00:00Z,20,5,25.8,768.16,zone4,798.54
PWR-20250906-1000142,2025-09-06T21:00:00Z,21,5,24.4,354.47,zone1,368.37
PWR-20250906-2000142,2025-09-06T21:00:00Z,21,5,24.4,65.17,zone2,104.22
PWR-20250906-3000142,2025-09-06T21:00:00Z,21,5,24.4,52.72,zone3,73.69
PWR-20250906-4000142,2025-09-06T21:00:00Z,21,5,24.4,984.05,zone4,967.94
PWR-20250906-1000143,2025-09-06T22:00:00Z,22,5,26.8,318.39,zone1,336.65
PWR-20250906-2000143,2025-09-06T22:00:00Z,22,5,26.8,138.02,zone2,163.18
PWR-20250906-3000143,2025-09-06T22:00:00Z,22,5,26.8,104.8,zone3,105.9
PWR-20250906-4000143,2025-09-06T22:00:00Z,22,5,26.8,1063.03,zone4,1147.98
PWR-20250906-1000144,2025-09-06T23:00:00Z,23,5,27.5,357.26,zone1,386.71
PWR-20250906-2000144,2025-09-06T23:00:00Z,23,5,27.5,116.41,zone2,64.76
PWR-20250906-3000144,2025-09-06T23:00:00Z,23,5,27.5,97.51,zone3,127.85
PWR-20250906-4000144,2025-09-06T23:00:00Z,23,5,27.5,984.32,zone4,1059.11
PWR-20250907-1000145,2025-09-07T00:00:00Z,0,6,25.7,193.55,zone1,236.65
PWR-20250907-2000145,2025-09-07T00:00:00Z,0,6,25.7,89.71,zone2,98.08
PWR-20250907-3000145,2025-09-07T00:00:00Z,0,6,25.7,118.75,zone3,123.08
PWR-20250907-4000145,2025-09-07T00:00:00Z,0,6,25.7,1122.67,zone4,1167.33
PWR-20250907-1000146,2025-09-07T01:00:00Z,1,6,27.8,167.37,zone1,190.18
PWR-20250907-2000146,2025-09-07T01:00:00Z,1,6,27.8,81.43,zone2,58.49
PWR-20250907-3000146,2025-09-07T01:00:00Z,1,6,27.8,145.61,zone3,140.14
PWR-20250907-4000146,2025-09-07T01:00:00Z,1,6,27.8,1108.88,zone4,1152.99
PWR-20250907-1000147,2025-09-07T02:00:00Z,2,6,26.4,154.02,zone1,152.73
PWR-20250907-2000147,2025-09-07T02:00:00Z,2,6,26.4,98.22,zone2,76.84
PWR-20250907-3000147,2025-09-07T02:00:00Z,2,6,26.4,49.91,zone3,23.04
