id,timestamp,voltage,current,power_factor,temperature,humidity,zone,grid_status
GRD-20250903-2000064,2025-09-03T15:00:00Z,216.54,19.93,0.88,34.6,70.5,zone2,Normal
GRD-20250903-3000064,2025-09-03T15:00:00Z,224.64,63.75,0.91,34.6,70.5,zone3,Normal
GRD-20250903-4000064,2025-09-03T15:00:00Z,216.84,155.67,0.92,34.6,70.5,zone4,Normal
GRD-20250903-1000065,2025-09-03T16:00:00Z,224.14,27.84,0.93,24.6,82.9,zone1,Normal
GRD-20250903-2000065,2025-09-03T16:00:00Z,224.15,21.82,0.88,24.6,82.9,zone2,Normal
GRD-20250903-3000065,2025-09-03T16:00:00Z,217.56,72.85,0.9,24.6,82.9,zone3,Normal
GRD-20250903-4000065,2025-09-03T16:00:00Z,216.84,100.83,0.73,24.6,82.9,zone4,Critical
GRD-20250903-1000066,2025-09-03T17:00:00Z,226.06,46.84,0.99,31.0,75.1,zone1,Normal
GRD-20250903-2000066,2025-09-03T17:00:00Z,213.8,9.28,0.82,31.0,75.1,zone2,Warning
GRD-20250903-3000066,2025-09-03T17:00:00Z,223.37,78.9,0.92,31.0,75.1,zone3,Normal
GRD-20250903-4000066,2025-09-03T17:00:00Z,212.96,152.04,0.73,31.0,75.1,zone4,Critical
GRD-20250903-1000067,2025-09-03T18:00:00Z,214.38,41.66,0.92,29.5,64.8,zone1,Normal
GRD-20250903-2000067,2025-09-03T18:00:00Z,215.14,24.22,0.88,29.5,64.8,zone2,Normal
GRD-20250903-3000067,2025-09-03T18:00:00Z,217.39,98.59,0.88,29.5,64.8,zone3,Normal
GRD-20250903-4000067,2025-09-03T18:00:00Z,216.4,132.33,0.77,29.5,64.8,zone4,Critical
GRD-20250903-1000068,2025-09-03T19:00:00Z,217.48,28.66,0.9,33.5,56.8,zone1,Normal
GRD-20250903-2000068,2025-09-03T19:00:00Z,219.89,23.29,0.86,33.5,56.8,zone2,Normal
GRD-20250903-3000068,2025-09-03T19:00:00Z,218.61,96.57,0.93,33.5,56.8,zone3,Normal
GRD-20250903-4000068,2025-09-03T19:00:00Z,219.75,218.88,0.88,33.5,56.8,zone4,Normal
GRD-20250903-1000069,2025-09-03T20:00:00Z,221.46,39.77,0.96,34.2,83.7,zone1,Normal
GRD-20250903-2000069,2025-09-03T20:00:00Z,221.81,6.41,0.92,34.2,83.7,zone2,Normal
GRD-20250903-3000069,2025-09-03T20:00:00Z,214.25,55.64,0.93,34.2,83.7,zone3,Normal
GRD-20250903-4000069,2025-09-03T20:00:00Z,226.66,257.26,0.79,34.2,83.7,zone4,Critical
GRD-20250903-1000070,2025-09-03T21:00:00Z,217.46,27.71,0.94,31.3,65.7,zone1,Normal
GRD-20250903-2000070,2025-09-03T21:00:00Z,216.7,12.44,0.88,31.3,65.7,zone2,Normal
GRD-20250903-3000070,2025-09-03T21:00:00Z,221.37,84.6,0.87,31.3,65.7,zone3,Normal
GRD-20250903-4000070,2025-09-03T21:00:00Z,209.44,142.82,0.83,31.3,65.7,zone4,Warning
GRD-20250903-1000071,2025-09-03T22:00:00Z,220.64,25.74,0.96,29.6,84.8,zone1,Normal
GRD-20250903-2000071,2025-09-03T22:00:00Z,215.95,12.02,0.85,29.6,84.8,zone2,Normal
GRD-20250903-3000071,2025-09-03T22:00:00Z,217.42,44.22,0.92,29.6,84.8,zone3,Normal
GRD-20250903-4000071,2025-09-03T22:00:00Z,225.92,180.71,0.91,29.6,84.8,zone4,Normal
GRD-20250903-1000072,2025-09-03T23:00:00Z,218.68,35.88,0.97,28.0,89.9,zone1,Normal
GRD-20250903-2000072,2025-09-03T23:00:00Z,206.68,22.27,0.84,28.0,89.9,zone2,Warning
GRD-20250903-3000072,2025-09-03T23:00:00Z,221.24,97.24,0.91,28.0,89.9,zone3,Normal
GRD-20250903-4000072,2025-09-03T23:00:00Z,223.48,279.48,0.86,28.0,89.9,zone4,Normal
GRD-20250904-1000073,2025-09-04T00:00:00Z,219.43,37.55,0.94,35.5,83.3,zone1,Normal
GRD-20250904-2000073,2025-09-04T00:00:00Z,221.51,7.05,0.91,35.5,83.3,zone2,Normal
GRD-20250904-3000073,2025-09-04T00:00:00Z,214.58,62.72,0.88,35.5,83.3,zone3,Normal
GRD-20250904-4000073,2025-09-04T00:00:00Z,190.09,282.41,0.83,35.5,83.3,zone4,Warning
GRD-20250904-1000074,2025-09-04T01:00:00Z,218.51,47.35,0.9,33.2,81.6,zone1,Normal
GRD-20250904-2000074,2025-09-04T01:00:00Z,218.25,17.52,0.81,33.2,81.6,zone2,Warning
GRD-20250904-3000074,2025-09-04T01:00:00Z,217.75,82.43,0.95,33.2,81.6,zone3,Normal
GRD-20250904-4000074,2025-09-04T01:00:00Z,208.13,236.6,0.85,33.2,81.6,zone4,Normal
GRD-20250904-1000075,2025-09-04T02:00:00Z,217.43,27.25,0.98,25.1,55.6,zone1,Normal
GRD-20250904-2000075,2025-09-04T02:00:00Z,213.85,20.25,0.85,25.1,55.6,zone2,Normal
GRD-20250904-3000075,2025-09-04T02:00:00Z,217.69,70.27,0.86,25.1,55.6,zone3,Normal
GRD-20250904-4000075,2025-09-04T02:00:00Z,221.78,151.29,0.84,25.1,55.6,zone4,Warning
GRD-20250904-1000076,2025-09-04T03:00:00Z,219.97,24.73,0.97,29.6,71.4,zone1,Normal
GRD-20250904-2000076,2025-09-04T03:00:00Z,218.72,16.53,0.81,29.6,71.4,zone2,Warning
GRD-20250904-3000076,2025-09-04T03:00:00Z,219.55,89.96,0.91,29.6,71.4,zone3,Normal
GRD-20250904-4000076,2025-09-04T03:00:00Z,225.56,249.42,0.73,29.6,71.4,zone4,Critical
GRD-20250904-1000077,2025-09-04T04:00:00Z,220.95,41.34,0.99,26.5,55.7,zone1,Normal
GRD-20250904-2000077,2025-09-04T04:00:00Z,216.18,5.1,0.87,26.5,55.7,zone2,Normal
GRD-20250904-3000077,2025-09-04T04:00:00Z,212.89,82.19,0.85,26.5,55.7,zone3,Normal
GRD-20250904-4000077,2025-09-04T04:00:00Z,212.32,172.76,0.82,26.5,55.7,zone4,Warning
GRD-20250904-1000078,2025-09-04T05:00:00Z,215.55,37.09,0.96,31.2,71.4,zone1,Normal
GRD-20250904-2000078,2025-09-04T05:00:00Z,226.02,16.57,0.93,31.2,71.4,zone2,Normal
GRD-20250904-3000078,2025-09-04T05:00:00Z,221.68,88.86,0.94,31.2,71.4,zone3,Normal
GRD-20250904-4000078,2025-09-04T05:00:00Z,218.12,156.65,0.87,31.2,71.4,zone4,Normal
GRD-20250904-1000079,2025-09-04T06:00:00Z,212.78,32.97,0.95,24.6,75.2,zone1,Normal
GRD-20250904-2000079,2025-09-04T06:00:00Z,221.32,22.71,0.91,24.6,75.2,zone2,Normal
GRD-20250904-3000079,2025-09-04T06:00:00Z,218.05,60.11,0.91,24.6,75.2,zone3,Normal
GRD-20250904-4000079,2025-09-04T06:00:00Z,208.76,182.4,0.72,24.6,75.2,zone4,Critical
GRD-20250904-1000080,2025-09-04T07:00:00Z,222.61,25.35,0.92,34.4,88.0,zone1,Normal
GRD-20250904-2000080,2025-09-04T07:00:00Z,212.7,7.59,0.85,34.4,88.0,zone2,Normal
GRD-20250904-3000080,2025-09-04T07:00:00Z,212.36,68.47,0.93,34.4,88.0,zone3,Normal
GRD-20250904-4000080,2025-09-04T07:00:00Z,213.45,212.09,0.9,34.4,88.0,zone4,Normal
GRD-20250904-1000081,2025-09-04T08:00:00Z,221.09,33.33,0.91,25.3,68.9,zone1,Normal
GRD-20250904-2000081,2025-09-04T08:00:00Z,213.9,22.74,0.88,25.3,68.9,zone2,Normal
GRD-20250904-3000081,2025-09-04T08:00:00Z,217.53,78.79,0.9,25.3,68.9,zone3,Normal
GRD-20250904-4000081,2025-09-04T08:00:00Z,227.49,296.74,0.84,25.3,68.9,zone4,Warning
GRD-20250904-1000082,2025-09-04T09:00:00Z,218.21,40.47,0.97,33.5,83.2,zone1,Normal
GRD-20250904-2000082,2025-09-04T09:00:00Z,213.59,8.79,0.9,33.5,83.2,zone2,Normal
GRD-20250904-3000082,2025-09-04T09:00:00Z,214.81,45.2,0.93,33.5,83.2,zone3,Normal
GRD-20250904-4000082,2025-09-04T09:00:00Z,216.45,148.02,0.8,33.5,83.2,zone4,Warning
GRD-20250904-1000083,2025-09-04T10:00:00Z,220.35,19.35,0.95,25.8,56.4,zone1,Normal
GRD-20250904-2000083,2025-09-04T10:00:00Z,212.6,6.71,0.94,25.8,56.4,zone2,Normal
GRD-20250904-3000083,2025-09-04T10:00:00Z,215.67,44.15,0.86,25.8,56.4,zone3,Normal
GRD-20250904-4000083,2025-09-04T10:00:00Z,201.9,202.25,0.81,25.8,56.4,zone4,Warning
GRD-20250904-1000084,2025-09-04T11:00:00Z,217.6,36.55,0.97,25.8,58.1,zone1,Normal
GRD-20250904-2000084,2025-09-04T11:00:00Z,222.19,7.27,0.92,25.8,58.1,zone2,Normal
GRD-20250904-3000084,2025-09-04T11:00:00Z,224.04,96.38,0.87,25.8,58.1,zone3,Normal
GRD-20250904-4000084,2025-09-04T11:00:00Z,217.49,124.22,0.83,25.8,58.1,zone4,Warning
GRD-20250904-1000085,2025-09-04T12:00:00Z,223.62,45.29,0.92,30.7,60.9,zone1,Normal
GRD-20250904-2000085,2025-09-04T12:00:00Z,226.61,21.25,0.82,30.7,60.9,zone2,Warning
GRD-20250904-3000085,2025-09-04T12:00:00Z,221.18,93.94,0.86,30.7,60.9,zone3,Normal
GRD-20250904-4000085,2025-09-04T12:00:00Z,218.39,185.32,0.86,30.7,60.9,zone4,Normal
GRD-20250904-1000086,2025-09-04T13:00:00Z,223.77,29.04,0.97,33.8,58.9,zone1,Normal
GRD-20250904-2000086,2025-09-04T13:00:00Z,221.29,17.55,0.91,33.8,58.9,zone2,Normal
GRD-20250904-3000086,2025-09-04T13:00:00Z,223.01,74.23,0.94,33.8,58.9,zone3,Normal
GRD-20250904-4000086,2025-09-04T13:00:00Z,219.89,181.36,0.9,33.8,58.9,zone4,Normal
GRD-20250904-1000087,2025-09-04T14:00:00Z,220.08,42.78,0.94,28.7,53.4,zone1,Normal
GRD-20250904-2000087,2025-09-04T14:00:00Z,211.25,22.59,0.82,28.7,53.4,zone2,Warning
GRD-20250904-3000087,2025-09-04T14:00:00Z,219.73,59.7,0.94,28.7,53.4,zone3,Normal
GRD-20250904-4000087,2025-09-04T14:00:00Z,229.41,144.76,0.74,28.7,53.4,zone4,Critical
GRD-20250904-1000088,2025-09-04T15:00:00Z,218.83,37.08,0.92,31.1,85.9,zone1,Normal
GRD-20250904-2000088,2025-09-04T15:00:00Z,223.63,15.95,0.85,31.1,85.9,zone2,Normal
GRD-20250904-3000088,2025-09-04T15:00:00Z,219.77,97.88,0.89,31.1,85.9,zone3,Normal
GRD-20250904-4000088,2025-09-04T15:00:00Z,237.71,129.8,0.84,31.1,85.9,zone4,Warning
GRD-20250904-1000089,2025-09-04T16:00:00Z,217.3,33.25,0.91,31.1,79.1,zone1,Normal
GRD-20250904-2000089,2025-09-04T16:00:00Z,217.5,16.69,0.83,31.1,79.1,zone2,Warning
GRD-20250904-3000089,2025-09-04T16:00:00Z,216.98,73.88,0.86,31.1,79.1,zone3,Normal
GRD-20250904-4000089,2025-09-04T16:00:00Z,220.75,168.42,0.71,31.1,79.1,zone4,Critical
GRD-20250904-1000090,2025-09-04T17:00:00Z,224.28,19.11,0.98,30.1,62.9,zone1,Normal
GRD-20250904-2000090,2025-09-04T17:00:00Z,227.06,13.77,0.91,30.1,62.9,zone2,Normal
GRD-20250904-3000090,2025-09-04T17:00:00Z,218.05,83.11,0.93,30.1,62.9,zone3,Normal
GRD-20250904-4000090,2025-09-04T17:00:00Z,210.68,266.86,0.72,30.1,62.9,zone4,Critical
GRD-20250904-1000091,2025-09-04T18:00:00Z,227.43,22.75,0.99,33.3,53.1,zone1,Normal
GRD-20250904-2000091,2025-09-04T18:00:00Z,214.34,12.21,0.87,33.3,53.1,zone2,Normal
GRD-20250904-3000091,2025-09-04T18:00:00Z,219.26,64.32,0.92,33.3,53.1,zone3,Normal
GRD-20250904-4000091,2025-09-04T18:00:00Z,207.51,158.5,0.77,33.3,53.1,zone4,Critical
GRD-20250904-1000092,2025-09-04T19:00:00Z,217.54,35.28,0.94,31.2,79.3,zone1,Normal
GRD-20250904-2000092,2025-09-04T19:00:00Z,221.3,11.28,0.8,31.2,79.3,zone2,Warning
GRD-20250904-3000092,2025-09-04T19:00:00Z,220.11,63.17,0.89,31.2,79.3,zone3,Normal
GRD-20250904-4000092,2025-09-04T19:00:00Z,221.04,250.31,0.79,31.2,79.3,zone4,Critical
GRD-20250904-1000093,2025-09-04T20:00:00Z,222.87,48.01,0.97,26.0,55.5,zone1,Normal
GRD-20250904-2000093,2025-09-04T20:00:00Z,223.2,16.06,0.93,26.0,55.5,zone2,Normal
GRD-20250904-3000093,2025-09-04T20:00:00Z,224.88,68.52,0.9,26.0,55.5,zone3,Normal
GRD-20250904-4000093,2025-09-04T20:00:00Z,208.9,141.06,0.7,26.0,55.5,zone4,Critical
GRD-20250904-1000094,2025-09-04T21:00:00Z,219.11,39.31,0.93,27.0,68.0,zone1,Normal
GRD-20250904-2000094,2025-09-04T21:00:00Z,210.33,7.08,0.91,27.0,68.0,zone2,Normal
GRD-20250904-3000094,2025-09-04T21:00:00Z,216.08,42.34,0.94,27.0,68.0,zone3,Normal
GRD-20250904-4000094,2025-09-04T21:00:00Z,210.99,287.93,0.86,27.0,68.0,zone4,Normal
GRD-20250904-1000095,2025-09-04T22:00:00Z,219.99,35.89,0.92,35.9,66.0,zone1,Normal
GRD-20250904-2000095,2025-09-04T22:00:00Z,224.35,6.62,0.89,35.9,66.0,zone2,Normal
GRD-20250904-3000095,2025-09-04T22:00:00Z,212.31,65.39,0.91,35.9,66.0,zone3,Normal
GRD-20250904-4000095,2025-09-04T22:00:00Z,227.42,278.82,0.76,35.9,66.0,zone4,Critical
GRD-20250904-1000096,2025-09-04T23:00:00Z,222.83,41.76,0.96,32.8,67.8,zone1,Normal
GRD-20250904-2000096,2025-09-04T23:00:00Z,226.94,17.51,0.95,32.8,67.8,zone2,Normal
GRD-20250904-3000096,2025-09-04T23:00:00Z,229.01,44.86,0.93,32.8,67.8,zone3,Normal
GRD-20250904-4000096,2025-09-04T23:00:00Z,216.55,214.58,0.75,32.8,67.8,zone4,Critical
GRD-20250905-1000097,2025-09-05T00:00:00Z,223.0,31.79,0.99,25.6,56.4,zone1,Normal
GRD-20250905-2000097,2025-09-05T00:00:00Z,211.48,15.49,0.87,25.6,56.4,zone2,Normal
GRD-20250905-3000097,2025-09-05T00:00:00Z,217.89,96.09,0.89,25.6,56.4,zone3,Normal
GRD-20250905-4000097,2025-09-05T00:00:00Z,225.26,126.09,0.82,25.6,56.4,zone4,Warning
GRD-20250905-1000098,2025-09-05T01:00:00Z,224.16,38.11,0.98,33.5,68.7,zone1,Normal
GRD-20250905-2000098,2025-09-05T01:00:00Z,213.33,18.39,0.86,33.5,68.7,zone2,Normal
GRD-20250905-3000098,2025-09-05T01:00:00Z,222.73,83.17,0.94,33.5,68.7,zone3,Normal
GRD-20250905-4000098,2025-09-05T01:00:00Z,213.35,169.15,0.82,33.5,68.7,zone4,Warning
GRD-20250905-1000099,2025-09-05T02:00:00Z,224.14,30.45,0.92,24.5,75.7,zone1,Normal
GRD-20250905-2000099,2025-09-05T02:00:00Z,209.86,11.86,0.92,24.5,75.7,zone2,Normal
GRD-20250905-3000099,2025-09-05T02:00:00Z,222.31,60.82,0.92,24.5,75.7,zone3,Normal
GRD-20250905-4000099,2025-09-05T02:00:00Z,218.63,232.97,0.92,24.5,75.7,zone4,Normal
GRD-20250905-1000100,2025-09-05T03:00:00Z,219.25,28.01,0.93,34.2,81.0,zone1,Normal
GRD-20250905-2000100,2025-09-05T03:00:00Z,215.25,23.15,0.92,34.2,81.0,zone2,Normal
GRD-20250905-3000100,2025-09-05T03:00:00Z,218.0,65.79,0.91,34.2,81.0,zone3,Normal
GRD-20250905-4000100,2025-09-05T03:00:00Z,213.36,111.2,0.76,34.2,81.0,zone4,Critical
GRD-20250905-1000101,2025-09-05T04:00:00Z,221.44,29.22,0.99,32.1,81.8,zone1,Normal
GRD-20250905-2000101,2025-09-05T04:00:00Z,216.35,14.29,0.83,32.1,81.8,zone2,Warning
GRD-20250905-3000101,2025-09-05T04:00:00Z,221.96,63.41,0.9,32.1,81.8,zone3,Normal
GRD-20250905-4000101,2025-09-05T04:00:00Z,201.05,193.04,0.73,32.1,81.8,zone4,Critical
GRD-20250905-1000102,2025-09-05T05:00:00Z,214.23,28.64,0.95,26.9,78.7,zone1,Normal
GRD-20250905-2000102,2025-09-05T05:00:00Z,227.41,18.06,0.87,26.9,78.7,zone2,Normal
GRD-20250905-3000102,2025-09-05T05:00:00Z,225.44,49.04,0.91,26.9,78.7,zone3,Normal
GRD-20250905-4000102,2025-09-05T05:00:00Z,211.34,117.79,0.9,26.9,78.7,zone4,Normal
GRD-20250905-1000103,2025-09-05T06:00:00Z,222.07,20.86,0.98,30.2,63.1,zone1,Normal
GRD-20250905-2000103,2025-09-05T06:00:00Z,215.3,13.34,0.93,30.2,63.1,zone2,Normal
GRD-20250905-3000103,2025-09-05T06:00:00Z,218.23,55.29,0.94,30.2,63.1,zone3,Normal
GRD-20250905-4000103,2025-09-05T06:00:00Z,227.69,149.01,0.8,30.2,63.1,zone4,Warning
GRD-20250905-1000104,2025-09-05T07:00:00Z,222.75,29.52,0.9,33.4,51.4,zone1,Normal
GRD-20250905-2000104,2025-09-05T07:00:00Z,225.03,6.55,0.88,33.4,51.4,zone2,Normal
GRD-20250905-3000104,2025-09-05T07:00:00Z,217.37,80.88,0.87,33.4,51.4,zone3,Normal
GRD-20250905-4000104,2025-09-05T07:00:00Z,225.05,157.03,0.7,33.4,51.4,zone4,Critical
GRD-20250905-1000105,2025-09-05T08:00:00Z,217.03,29.1,0.97,34.8,81.6,zone1,Normal
GRD-20250905-2000105,2025-09-05T08:00:00Z,216.35,10.09,0.88,34.8,81.6,zone2,Normal
GRD-20250905-3000105,2025-09-05T08:00:00Z,217.4,60.43,0.86,34.8,81.6,zone3,Normal
GRD-20250905-4000105,2025-09-05T08:00:00Z,214.06,214.41,0.77,34.8,81.6,zone4,Critical
GRD-20250905-1000106,2025-09-05T09:00:00Z,219.16,44.26,0.91,29.0,79.4,zone1,Normal
GRD-20250905-2000106,2025-09-05T09:00:00Z,224.68,17.73,0.94,29.0,79.4,zone2,Normal
GRD-20250905-3000106,2025-09-05T09:00:00Z,220.34,45.41,0.89,29.0,79.4,zone3,Normal
GRD-20250905-4000106,2025-09-05T09:00:00Z,213.94,259.15,0.86,29.0,79.4,zone4,Normal
GRD-20250905-1000107,2025-09-05T10:00:00Z,219.66,23.26,0.91,35.8,62.2,zone1,Normal
GRD-20250905-2000107,2025-09-05T10:00:00Z,210.96,18.25,0.83,35.8,62.2,zone2,Warning
GRD-20250905-3000107,2025-09-05T10:00:00Z,215.56,97.34,0.88,35.8,62.2,zone3,Normal
GRD-20250905-4000107,2025-09-05T10:00:00Z,224.22,144.07,0.78,35.8,62.2,zone4,Critical
GRD-20250905-1000108,2025-09-05T11:00:00Z,223.48,45.43,0.96,27.6,72.6,zone1,Normal
GRD-20250905-2000108,2025-09-05T11:00:00Z,219.09,9.62,0.85,27.6,72.6,zone2,Normal
GRD-20250905-3000108,2025-09-05T11:00:00Z,211.91,92.41,0.93,27.6,72.6,zone3,Normal
GRD-20250905-4000108,2025-09-05T11:00:00Z,212.39,107.38,0.81,27.6,72.6,zone4,Warning
GRD-20250905-1000109,2025-09-05T12:00:00Z,217.27,16.17,0.9,24.9,82.1,zone1,Normal
GRD-20250905-2000109,2025-09-05T12:00:00Z,218.64,5.16,0.85,24.9,82.1,zone2,Normal
GRD-20250905-3000109,2025-09-05T12:00:00Z,217.1,58.0,0.9,24.9,82.1,zone3,Normal
GRD-20250905-4000109,2025-09-05T12:00:00Z,218.76,260.95,0.91,24.9,82.1,zone4,Normal
GRD-20250905-1000110,2025-09-05T13:00:00Z,221.37,32.9,0.92,28.1,57.2,zone1,Normal
GRD-20250905-2000110,2025-09-05T13:00:00Z,219.96,22.81,0.82,28.1,57.2,zone2,Warning
GRD-20250905-3000110,2025-09-05T13:00:00Z,218.61,88.29,0.85,28.1,57.2,zone3,Normal
GRD-20250905-4000110,2025-09-05T13:00:00Z,227.79,147.2,0.79,28.1,57.2,zone4,Critical
GRD-20250905-1000111,2025-09-05T14:00:00Z,217.35,43.05,0.9,27.9,81.8,zone1,Normal
GRD-20250905-2000111,2025-09-05T14:00:00Z,214.48,20.93,0.81,27.9,81.8,zone2,Warning
GRD-20250905-3000111,2025-09-05T14:00:00Z,217.02,41.02,0.94,27.9,81.8,zone3,Normal
GRD-20250905-4000111,2025-09-05T14:00:00Z,223.49,151.37,0.75,27.9,81.8,zone4,Critical
GRD-20250905-1000112,2025-09-05T15:00:00Z,220.84,42.69,0.96,26.3,50.6,zone1,Normal
GRD-20250905-2000112,2025-09-05T15:00:00Z,223.29,19.56,0.94,26.3,50.6,zone2,Normal
GRD-20250905-3000112,2025-09-05T15:00:00Z,222.5,75.5,0.9,26.3,50.6,zone3,Normal
GRD-20250905-4000112,2025-09-05T15:00:00Z,214.38,275.9,0.78,26.3,50.6,zone4,Critical
GRD-20250905-1000113,2025-09-05T16:00:00Z,218.32,38.45,0.91,26.4,87.7,zone1,Normal
GRD-20250905-2000113,2025-09-05T16:00:00Z,218.2,16.38,0.92,26.4,87.7,zone2,Normal
GRD-20250905-3000113,2025-09-05T16:00:00Z,227.35,94.36,0.88,26.4,87.7,zone3,Normal
GRD-20250905-4000113,2025-09-05T16:00:00Z,219.8,291.82,0.89,26.4,87.7,zone4,Normal
GRD-20250905-1000114,2025-09-05T17:00:00Z,221.31,15.44,0.96,30.9,50.5,zone1,Normal
GRD-20250905-2000114,2025-09-05T17:00:00Z,222.54,23.04,0.91,30.9,50.5,zone2,Normal
GRD-20250905-3000114,2025-09-05T17:00:00Z,214.57,96.86,0.88,30.9,50.5,zone3,Normal
GRD-20250905-4000114,2025-09-05T17:00:00Z,204.74,296.33,0.78,30.9,50.5,zone4,Critical
GRD-20250905-1000115,2025-09-05T18:00:00Z,219.86,17.61,0.92,30.9,61.4,zone1,Normal
GRD-20250905-2000115,2025-09-05T18:00:00Z,216.66,24.53,0.9,30.9,61.4,zone2,Normal
GRD-20250905-3000115,2025-09-05T18:00:00Z,224.3,97.79,0.85,30.9,61.4,zone3,Normal
GRD-20250905-4000115,2025-09-05T18:00:00Z,210.63,171.41,0.83,30.9,61.4,zone4,Warning
GRD-20250905-1000116,2025-09-05T19:00:00Z,220.49,19.18,0.95,27.4,85.4,zone1,Normal
GRD-20250905-2000116,2025-09-05T19:00:00Z,220.12,10.55,0.81,27.4,85.4,zone2,Warning
GRD-20250905-3000116,2025-09-05T19:00:00Z,216.19,91.43,0.94,27.4,85.4,zone3,Normal
GRD-20250905-4000116,2025-09-05T19:00:00Z,225.44,169.39,0.73,27.4,85.4,zone4,Critical
GRD-20250905-1000117,2025-09-05T20:00:00Z,217.98,44.26,0.97,33.1,78.5,zone1,Normal
GRD-20250905-2000117,2025-09-05T20:00:00Z,217.41,10.69,0.81,33.1,78.5,zone2,Warning
GRD-20250905-3000117,2025-09-05T20:00:00Z,218.08,65.07,0.89,33.1,78.5,zone3,Normal
GRD-20250905-4000117,2025-09-05T20:00:00Z,224.79,151.74,0.87,33.1,78.5,zone4,Normal
GRD-20250905-1000118,2025-09-05T21:00:00Z,216.73,23.68,0.94,24.6,74.3,zone1,Normal
GRD-20250905-2000118,2025-09-05T21:00:00Z,213.11,6.16,0.8,24.6,74.3,zone2,Warning
GRD-20250905-3000118,2025-09-05T21:00:00Z,217.97,85.5,0.86,24.6,74.3,zone3,Normal
GRD-20250905-4000118,2025-09-05T21:00:00Z,224.05,193.63,0.89,24.6,74.3,zone4,Normal
GRD-20250905-1000119,2025-09-05T22:00:00Z,221.14,17.5,0.92,27.9,86.2,zone1,Normal
GRD-20250905-2000119,2025-09-05T22:00:00Z,221.89,10.17,0.85,27.9,86.2,zone2,Normal
GRD-20250905-3000119,2025-09-05T22:00:00Z,222.81,94.45,0.94,27.9,86.2,zone3,Normal
GRD-20250905-4000119,2025-09-05T22:00:00Z,195.13,155.54,0.88,27.9,86.2,zone4,Warning
GRD-20250905-1000120,2025-09-05T23:00:00Z,219.52,39.93,0.94,28.0,73.7,zone1,Normal
GRD-20250905-2000120,2025-09-05T23:00:00Z,219.61,8.19,0.89,28.0,73.7,zone2,Normal
GRD-20250905-3000120,2025-09-05T23:00:00Z,215.05,95.29,0.88,28.0,73.7,zone3,Normal
GRD-20250905-4000120,2025-09-05T23:00:00Z,207.19,280.24,0.91,28.0,73.7,zone4,Normal
GRD-20250906-1000121,2025-09-06T00:00:00Z,220.85,38.29,0.95,26.5,65.7,zone1,Normal
GRD-20250906-2000121,2025-09-06T00:00:00Z,212.51,7.77,0.9,26.5,65.7,zone2,Normal
GRD-20250906-3000121,2025-09-06T00:00:00Z,220.52,46.68,0.88,26.5,65.7,zone3,Normal
GRD-20250906-4000121,2025-09-06T00:00:00Z,216.3,220.09,0.75,26.5,65.7,zone4,Critical
GRD-20250906-1000122,2025-09-06T01:00:00Z,222.7,26.94,0.97,34.3,85.8,zone1,Normal
GRD-20250906-2000122,2025-09-06T01:00:00Z,223.05,13.04,0.81,34.3,85.8,zone2,Warning
GRD-20250906-3000122,2025-09-06T01:00:00Z,216.78,58.29,0.9,34.3,85.8,zone3,Normal
GRD-20250906-4000122,2025-09-06T01:00:00Z,221.46,185.17,0.89,34.3,85.8,zone4,Normal
GRD-20250906-1000123,2025-09-06T02:00:00Z,223.3,48.39,0.99,34.8,67.1,zone1,Normal
GRD-20250906-2000123,2025-09-06T02:00:00Z,211.06,7.46,0.94,34.8,67.1,zone2,Normal
GRD-20250906-3000123,2025-09-06T02:00:00Z,223.72,71.11,0.94,34.8,67.1,zone3,Normal
GRD-20250906-4000123,2025-09-06T02:00:00Z,209.1,126.62,0.78,34.8,67.1,zone4,Critical
GRD-20250906-1000124,2025-09-06T03:00:00Z,219.71,41.99,0.94,36.0,83.5,zone1,Normal
GRD-20250906-2000124,2025-09-06T03:00:00Z,215.9,7.22,0.87,36.0,83.5,zone2,Normal
GRD-20250906-3000124,2025-09-06T03:00:00Z,215.12,88.69,0.87,36.0,83.5,zone3,Normal
GRD-20250906-4000124,2025-09-06T03:00:00Z,227.58,184.98,0.79,36.0,83.5,zone4,Critical
GRD-20250906-1000125,2025-09-06T04:00:00Z,217.78,33.58,0.98,35.2,59.1,zone1,Normal
GRD-20250906-2000125,2025-09-06T04:00:00Z,227.19,16.35,0.9,35.2,59.1,zone2,Normal
GRD-20250906-3000125,2025-09-06T04:00:00Z,223.48,44.84,0.93,35.2,59.1,zone3,Normal
GRD-20250906-4000125,2025-09-06T04:00:00Z,194.33,229.73,0.77,35.2,59.1,zone4,Critical
GRD-20250906-1000126,2025-09-06T05:00:00Z,216.85,29.51,0.92,30.4,67.7,zone1,Normal
GRD-20250906-2000126,2025-09-06T05:00:00Z,221.95,19.0,0.92,30.4,67.7,zone2,Normal
GRD-20250906-3000126,2025-09-06T05:00:00Z,217.41,46.45,0.9,30.4,67.7,zone3,Normal
GRD-20250906-4000126,2025-09-06T05:00:00Z,212.37,145.63,0.73,30.4,67.7,zone4,Critical
GRD-20250906-1000127,2025-09-06T06:00:00Z,223.89,43.6,0.96,27.3,83.1,zone1,Normal
GRD-20250906-2000127,2025-09-06T06:00:00Z,220.28,15.86,0.85,27.3,83.1,zone2,Normal
